 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:   9.10.    Time:  14: 8:15
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     180.0000  0.14550E-02  0.43440E-02  0.11075E-07  0.34476E-04 -0.66847E-04 -0.18538E+00  0.21520E+00 -0.21912E+00  0.13546E+00 -0.20378E+00 -0.10000E+04 -0.12174E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46498E+00  0.26240E+00  0.43276E-01   5266  0.00000E+00      0.000
     181.0000  0.13650E-02  0.40950E-02  0.10320E-07  0.28618E-04 -0.55985E-04 -0.18401E+00  0.21929E+00 -0.21912E+00  0.13549E+00 -0.20384E+00 -0.10000E+04 -0.12200E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46489E+00  0.26250E+00  0.43376E-01   5270  0.00000E+00      0.000
     182.0000  0.12390E-02  0.37430E-02  0.97835E-08  0.25438E-04 -0.65176E-04 -0.18277E+00  0.22304E+00 -0.21912E+00  0.13552E+00 -0.20391E+00 -0.10000E+04 -0.12215E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46480E+00  0.26260E+00  0.43476E-01   5274  0.00000E+00      0.000
     183.0000  0.13270E-02  0.39880E-02  0.92761E-08  0.23738E-04 -0.65176E-04 -0.18145E+00  0.22702E+00 -0.21912E+00  0.13554E+00 -0.20397E+00 -0.10000E+04 -0.12238E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46471E+00  0.26270E+00  0.43576E-01   5278  0.00000E+00      0.000
     184.0000  0.14850E-02  0.44290E-02  0.87978E-08  0.24570E-04 -0.59327E-04 -0.17996E+00  0.23145E+00 -0.21912E+00  0.13557E+00 -0.20403E+00 -0.10000E+04 -0.12247E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46462E+00  0.26280E+00  0.43676E-01   5281  0.00000E+00      0.000
     185.0000  0.12910E-02  0.38850E-02  0.83455E-08  0.20177E-04 -0.64758E-04 -0.17867E+00  0.23534E+00 -0.21912E+00  0.13559E+00 -0.20409E+00 -0.10000E+04 -0.12260E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46454E+00  0.26290E+00  0.43776E-01   5284  0.00000E+00      0.000
     186.0000  0.15100E-02  0.42180E-02  0.79162E-08  0.20417E-04 -0.66847E-04 -0.17716E+00  0.23956E+00 -0.21912E+00  0.13561E+00 -0.20415E+00 -0.10000E+04 -0.12275E+02  0.00000E+00  0.00000E+00  0.17432E-05  0.46445E+00  0.26290E+00  0.43776E-01   5287  0.00000E+00      0.000
     187.0000 -0.13156E-01  0.15210E-02 -0.13156E-01  0.91010E-03 -0.62669E-04 -0.19032E+00  0.24108E+00 -0.23228E+00  0.13617E+00 -0.20422E+00 -0.16082E+00 -0.38891E+01  0.00000E+00  0.00000E+00  0.17613E-05  0.47699E+00  0.27660E+00  0.44320E-01   5479  0.00000E+00      0.000
     188.0000  0.10780E-02  0.32930E-02  0.10780E-02  0.25409E-02 -0.53896E-04 -0.18924E+00  0.24437E+00 -0.23120E+00  0.13852E+00 -0.20428E+00 -0.14368E+02 -0.29769E+01  0.00000E+00  0.00000E+00  0.17613E-05  0.47352E+00  0.27670E+00  0.45499E-01   5566  0.00000E+00      0.000
     189.0000  0.11870E-02  0.35950E-02  0.77757E-06  0.28295E-02 -0.64341E-04 -0.18805E+00  0.24797E+00 -0.23101E+00  0.14134E+00 -0.20434E+00 -0.10000E+04 -0.86828E+01  0.00000E+00  0.00000E+00  0.17613E-05  0.47045E+00  0.27680E+00  0.45792E-01   5606  0.00000E+00      0.000
     190.0000  0.12670E-02  0.38210E-02  0.13030E-06  0.25677E-02 -0.58074E-04 -0.18678E+00  0.25179E+00 -0.23101E+00  0.14413E+00 -0.20440E+00 -0.10000E+04 -0.90440E+01  0.00000E+00  0.00000E+00  0.17613E-05  0.46755E+00  0.27690E+00  0.45892E-01   5615  0.00000E+00      0.000
     191.0000  0.16800E-02  0.49740E-02  0.87573E-07  0.17542E-02 -0.59327E-04 -0.18510E+00  0.25676E+00 -0.23101E+00  0.14658E+00 -0.20446E+00 -0.10000E+04 -0.10055E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46492E+00  0.27700E+00  0.45992E-01   5621  0.00000E+00      0.000
     192.0000  0.18160E-02  0.53530E-02  0.67607E-07  0.33238E-04 -0.59745E-04 -0.18329E+00  0.26211E+00 -0.23101E+00  0.14711E+00 -0.20452E+00 -0.10000E+04 -0.12226E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46399E+00  0.27710E+00  0.46092E-01   5626  0.00000E+00      0.000
     193.0000  0.18600E-02  0.54760E-02  0.52316E-07  0.15522E-04 -0.54313E-04 -0.18143E+00  0.26759E+00 -0.23101E+00  0.14713E+00 -0.20457E+00 -0.10000E+04 -0.12338E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46391E+00  0.27720E+00  0.46192E-01   5630  0.00000E+00      0.000
     194.0000  0.12030E-02  0.42010E-02  0.42361E-07  0.13429E-04 -0.55985E-04 -0.18023E+00  0.27179E+00 -0.23101E+00  0.14715E+00 -0.20463E+00 -0.10000E+04 -0.12337E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46384E+00  0.27750E+00  0.46492E-01   5632  0.00000E+00      0.000
     195.0000  0.13910E-02  0.41650E-02  0.36425E-07  0.11806E-04 -0.62669E-04 -0.17883E+00  0.27596E+00 -0.23101E+00  0.14716E+00 -0.20469E+00 -0.10000E+04 -0.12348E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46376E+00  0.27760E+00  0.46592E-01   5634  0.00000E+00      0.000
     196.0000  0.13170E-02  0.39580E-02  0.31328E-07  0.11219E-04 -0.60998E-04 -0.17752E+00  0.27991E+00 -0.23101E+00  0.14717E+00 -0.20475E+00 -0.10000E+04 -0.12352E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46369E+00  0.27770E+00  0.46692E-01   5636  0.00000E+00      0.000
     197.0000  0.16120E-02  0.47840E-02  0.26953E-07  0.13560E-04 -0.50971E-04 -0.17591E+00  0.28470E+00 -0.23101E+00  0.14718E+00 -0.20481E+00 -0.10000E+04 -0.12362E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46362E+00  0.27780E+00  0.46792E-01   5638  0.00000E+00      0.000
     198.0000  0.10960E-02  0.50180E-02  0.23192E-07  0.14076E-04 -0.50971E-04 -0.17481E+00  0.28972E+00 -0.23101E+00  0.14720E+00 -0.20486E+00 -0.10000E+04 -0.12360E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46355E+00  0.27850E+00  0.47492E-01   5640  0.00000E+00      0.000
     199.0000  0.84700E-03  0.26450E-02  0.20693E-07  0.74972E-05 -0.50135E-04 -0.17396E+00  0.29236E+00 -0.23101E+00  0.14721E+00 -0.20492E+00 -0.10000E+04 -0.12383E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46348E+00  0.27860E+00  0.47592E-01   5642  0.00000E+00      0.000
     200.0000  0.12310E-02  0.37190E-02  0.18916E-07  0.10541E-04 -0.52224E-04 -0.17273E+00  0.29608E+00 -0.23101E+00  0.14722E+00 -0.20497E+00 -0.10000E+04 -0.12375E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46341E+00  0.27870E+00  0.47692E-01   5644  0.00000E+00      0.000
     201.0000  0.11480E-02  0.34880E-02  0.17289E-07  0.98866E-05 -0.55149E-04 -0.17158E+00  0.29957E+00 -0.23101E+00  0.14723E+00 -0.20502E+00 -0.10000E+04 -0.12374E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46335E+00  0.27880E+00  0.47792E-01   5646  0.00000E+00      0.000
     202.0000  0.17580E-02  0.51920E-02  0.15805E-07  0.12769E-04 -0.57238E-04 -0.16983E+00  0.30476E+00 -0.23101E+00  0.14724E+00 -0.20508E+00 -0.10000E+04 -0.12378E+02  0.00000E+00  0.00000E+00  0.17613E-05  0.46328E+00  0.27890E+00  0.47892E-01   5648  0.00000E+00      0.000
     203.0000 -0.48960E-02  0.50410E-02 -0.48960E-02  0.17027E-02 -0.53478E-04 -0.17472E+00  0.30980E+00 -0.23590E+00  0.14834E+00 -0.20513E+00 -0.20037E+00 -0.52485E+01  0.00000E+00  0.00000E+00  0.18213E-05  0.46703E+00  0.28560E+00  0.49696E-01   5752  0.00000E+00      0.000
     204.0000 -0.12106E-01  0.16610E-02 -0.12106E-01  0.11120E-02 -0.49300E-04 -0.18683E+00  0.31146E+00 -0.24801E+00  0.14918E+00 -0.20519E+00 -0.16271E+00 -0.35955E+01  0.00000E+00  0.00000E+00  0.18615E-05  0.47825E+00  0.29830E+00  0.50290E-01   5857  0.00000E+00      0.000
     205.0000 -0.69269E-01  0.92400E-03 -0.69269E-01  0.92400E-03 -0.54313E-04 -0.25610E+00  0.31239E+00 -0.31727E+00  0.15001E+00 -0.20524E+00 -0.11718E+00 -0.11739E+00  0.00000E+00  0.00000E+00  0.18615E-05  0.54664E+00  0.36789E+00  0.50621E-01   6267  0.00000E+00      0.000
     206.0000  0.51700E-03  0.17230E-02  0.51700E-03  0.17230E-02 -0.50971E-04 -0.25558E+00  0.31411E+00 -0.31676E+00  0.15173E+00 -0.20529E+00 -0.33244E+00 -0.20140E+00  0.00000E+00  0.00000E+00  0.18615E-05  0.54434E+00  0.36799E+00  0.51238E-01   6550  0.00000E+00      0.000
     207.0000  0.66600E-03  0.21400E-02  0.23707E-03  0.21145E-02 -0.55985E-04 -0.25491E+00  0.31625E+00 -0.31613E+00  0.15387E+00 -0.20535E+00 -0.10000E+04 -0.62593E+01  0.00000E+00  0.00000E+00  0.18615E-05  0.54154E+00  0.36809E+00  0.51960E-01   6658  0.00000E+00      0.000
     208.0000 -0.13900E-02  0.17030E-02 -0.13900E-02  0.17030E-02 -0.58074E-04 -0.25630E+00  0.31795E+00 -0.31752E+00  0.15557E+00 -0.20540E+00 -0.25766E+00 -0.26937E+00  0.00000E+00  0.00000E+00  0.18808E-05  0.54117E+00  0.37009E+00  0.52570E-01   6736  0.00000E+00      0.000
     209.0000 -0.19157E-01  0.12370E-02 -0.19157E-01  0.12370E-02 -0.51807E-04 -0.27546E+00  0.31919E+00 -0.33668E+00  0.15681E+00 -0.20545E+00 -0.14878E+00 -0.19170E+00  0.00000E+00  0.00000E+00  0.18808E-05  0.55903E+00  0.38969E+00  0.53013E-01   6839  0.00000E+00      0.000
     210.0000  0.82000E-03  0.22910E-02  0.82000E-03  0.22910E-02 -0.57238E-04 -0.27464E+00  0.32148E+00 -0.33586E+00  0.15910E+00 -0.20551E+00 -0.47467E+00 -0.21275E+00  0.00000E+00  0.00000E+00  0.18808E-05  0.55589E+00  0.38969E+00  0.53833E-01   6881  0.00000E+00      0.000
     211.0000  0.97400E-03  0.30000E-02  0.26043E-04  0.29504E-02 -0.58074E-04 -0.27367E+00  0.32448E+00 -0.33538E+00  0.16207E+00 -0.20556E+00 -0.10000E+04 -0.62866E+01  0.00000E+00  0.00000E+00  0.18808E-05  0.55241E+00  0.38979E+00  0.54413E-01   6927  0.00000E+00      0.000
     212.0000  0.10100E-02  0.31010E-02  0.18486E-06  0.28802E-02 -0.49300E-04 -0.27265E+00  0.32758E+00 -0.33538E+00  0.16504E+00 -0.20561E+00 -0.10000E+04 -0.64887E+01  0.00000E+00  0.00000E+00  0.18808E-05  0.54937E+00  0.38989E+00  0.54517E-01   6943  0.00000E+00      0.000
     213.0000  0.11230E-02  0.34160E-02  0.11866E-06  0.26942E-02 -0.55985E-04 -0.27153E+00  0.33100E+00 -0.33538E+00  0.16799E+00 -0.20567E+00 -0.10000E+04 -0.70292E+01  0.00000E+00  0.00000E+00  0.18808E-05  0.54636E+00  0.38999E+00  0.54617E-01   6959  0.00000E+00      0.000
     214.0000 -0.66440E-02  0.23920E-02 -0.66440E-02  0.23920E-02 -0.52224E-04 -0.27818E+00  0.33339E+00 -0.34202E+00  0.17030E+00 -0.20572E+00 -0.18413E+00 -0.36424E+00  0.00000E+00  0.00000E+00  0.19093E-05  0.55064E+00  0.39749E+00  0.55473E-01   7091  0.00000E+00      0.000
     215.0000 -0.22234E-01  0.10220E-02 -0.22234E-01  0.10220E-02 -0.46793E-04 -0.30041E+00  0.33441E+00 -0.36425E+00  0.17133E+00 -0.20577E+00 -0.14557E+00 -0.20490E+00  0.00000E+00  0.00000E+00  0.19256E-05  0.57180E+00  0.42009E+00  0.55839E-01   7219  0.00000E+00      0.000
     216.0000  0.71100E-03  0.22660E-02  0.71100E-03  0.22660E-02 -0.52642E-04 -0.29970E+00  0.33668E+00 -0.36354E+00  0.17359E+00 -0.20582E+00 -0.40868E+00 -0.21024E+00  0.00000E+00  0.00000E+00  0.19256E-05  0.56878E+00  0.42019E+00  0.56650E-01   7281  0.00000E+00      0.000
     217.0000  0.83800E-03  0.26210E-02  0.75714E-04  0.25898E-02 -0.49300E-04 -0.29886E+00  0.33930E+00 -0.36301E+00  0.17619E+00 -0.20587E+00 -0.10000E+04 -0.62758E+01  0.00000E+00  0.00000E+00  0.19256E-05  0.56560E+00  0.42029E+00  0.57284E-01   7320  0.00000E+00      0.000
     218.0000 -0.10631E-01  0.15900E-02 -0.10631E-01  0.15900E-02 -0.52224E-04 -0.30949E+00  0.34089E+00 -0.37364E+00  0.17778E+00 -0.20592E+00 -0.16592E+00 -0.21740E+00  0.00000E+00  0.00000E+00  0.19445E-05  0.57459E+00  0.43149E+00  0.57853E-01   7412  0.00000E+00      0.000
     219.0000 -0.35050E-02  0.11050E-02 -0.35050E-02  0.11050E-02 -0.52224E-04 -0.31300E+00  0.34200E+00 -0.37715E+00  0.17889E+00 -0.20597E+00 -0.20179E+00 -0.20798E+00  0.00000E+00  0.00000E+00  0.19445E-05  0.57694E+00  0.43539E+00  0.58248E-01   7448  0.00000E+00      0.000
     220.0000 -0.10900E-03  0.10920E-02 -0.10900E-03  0.10920E-02 -0.54313E-04 -0.31311E+00  0.34309E+00 -0.37726E+00  0.17998E+00 -0.20602E+00 -0.28752E+00 -0.22350E+00  0.00000E+00  0.00000E+00  0.19445E-05  0.57591E+00  0.43589E+00  0.58639E-01   7473  0.00000E+00      0.000
     221.0000  0.77800E-03  0.21750E-02  0.21456E-03  0.21491E-02 -0.52224E-04 -0.31233E+00  0.34526E+00 -0.37656E+00  0.18214E+00 -0.20608E+00 -0.10000E+04 -0.62710E+01  0.00000E+00  0.00000E+00  0.19445E-05  0.57311E+00  0.43589E+00  0.59339E-01   7500  0.00000E+00      0.000
     222.0000 -0.56510E-02  0.18140E-02 -0.56510E-02  0.18140E-02 -0.50135E-04 -0.31798E+00  0.34708E+00 -0.38221E+00  0.18396E+00 -0.20613E+00 -0.18809E+00 -0.24515E+00  0.00000E+00  0.00000E+00  0.19661E-05  0.57690E+00  0.44219E+00  0.59988E-01   7570  0.00000E+00      0.000
     223.0000  0.74600E-03  0.29220E-02  0.74600E-03  0.29220E-02 -0.43033E-04 -0.31723E+00  0.35000E+00 -0.38146E+00  0.18688E+00 -0.20618E+00 -0.10541E+01 -0.28443E+00  0.00000E+00  0.00000E+00  0.19661E-05  0.57324E+00  0.44249E+00  0.61033E-01   7584  0.00000E+00      0.000
     224.0000  0.10110E-02  0.31050E-02  0.64597E-05  0.30084E-02 -0.48882E-04 -0.31622E+00  0.35310E+00 -0.38119E+00  0.18993E+00 -0.20623E+00 -0.10000E+04 -0.63635E+01  0.00000E+00  0.00000E+00  0.19661E-05  0.56989E+00  0.44259E+00  0.61401E-01   7621  0.00000E+00      0.000
     225.0000  0.95000E-03  0.29340E-02  0.14513E-06  0.26274E-02 -0.48882E-04 -0.31527E+00  0.35604E+00 -0.38119E+00  0.19266E+00 -0.20627E+00 -0.10000E+04 -0.66337E+01  0.00000E+00  0.00000E+00  0.19661E-05  0.56705E+00  0.44269E+00  0.61502E-01   7628  0.00000E+00      0.000
     226.0000  0.87200E-03  0.24360E-02  0.93789E-07  0.18637E-02 -0.47211E-04 -0.31440E+00  0.35847E+00 -0.38119E+00  0.19467E+00 -0.20632E+00 -0.10000E+04 -0.71339E+01  0.00000E+00  0.00000E+00  0.19661E-05  0.56488E+00  0.44269E+00  0.61502E-01   7635  0.00000E+00      0.000
     227.0000  0.77700E-03  0.27300E-02  0.71873E-07  0.15817E-02 -0.48882E-04 -0.31362E+00  0.36120E+00 -0.38119E+00  0.19648E+00 -0.20637E+00 -0.10000E+04 -0.78530E+01  0.00000E+00  0.00000E+00  0.19661E-05  0.56299E+00  0.44289E+00  0.61702E-01   7642  0.00000E+00      0.000
     228.0000 -0.11277E-01  0.31390E-02 -0.11277E-01  0.28943E-02 -0.47211E-04 -0.32490E+00  0.36434E+00 -0.39247E+00  0.19905E+00 -0.20642E+00 -0.16525E+00 -0.82610E+00  0.00000E+00  0.00000E+00  0.20035E-05  0.57165E+00  0.45529E+00  0.62825E-01   7827  0.00000E+00      0.000
     229.0000  0.74400E-03  0.20800E-02  0.74400E-03  0.20800E-02 -0.46375E-04 -0.32416E+00  0.36642E+00 -0.39173E+00  0.20110E+00 -0.20647E+00 -0.51720E+00 -0.47115E+00  0.00000E+00  0.00000E+00  0.20035E-05  0.56880E+00  0.45529E+00  0.63569E-01   7900  0.00000E+00      0.000
     230.0000 -0.54900E-02  0.11460E-02 -0.54900E-02  0.11460E-02 -0.43033E-04 -0.32965E+00  0.36757E+00 -0.39721E+00  0.20225E+00 -0.20651E+00 -0.18743E+00 -0.39875E+00  0.00000E+00  0.00000E+00  0.20146E-05  0.57309E+00  0.46119E+00  0.63979E-01   7951  0.00000E+00      0.000
     231.0000 -0.32400E-03  0.18890E-02 -0.32400E-03  0.18890E-02 -0.53896E-04 -0.32997E+00  0.36946E+00 -0.39754E+00  0.20414E+00 -0.20656E+00 -0.27713E+00 -0.38377E+00  0.00000E+00  0.00000E+00  0.20146E-05  0.57148E+00  0.46219E+00  0.64655E-01   7981  0.00000E+00      0.000
     232.0000  0.86600E-03  0.26980E-02  0.12206E-03  0.26659E-02 -0.46793E-04 -0.32910E+00  0.37215E+00 -0.39685E+00  0.20682E+00 -0.20661E+00 -0.10000E+04 -0.64219E+01  0.00000E+00  0.00000E+00  0.20146E-05  0.56812E+00  0.46229E+00  0.65442E-01   8014  0.00000E+00      0.000
     233.0000  0.10660E-02  0.32570E-02  0.19688E-07  0.30407E-02 -0.51807E-04 -0.32804E+00  0.37541E+00 -0.39683E+00  0.20995E+00 -0.20666E+00 -0.10000E+04 -0.66343E+01  0.00000E+00  0.00000E+00  0.20146E-05  0.56491E+00  0.46239E+00  0.65559E-01   8025  0.00000E+00      0.000
     234.0000 -0.33680E-01  0.28490E-02 -0.33680E-01  0.28490E-02 -0.54313E-04 -0.36172E+00  0.37826E+00 -0.43051E+00  0.21280E+00 -0.20671E+00 -0.13493E+00 -0.26553E+00  0.00000E+00  0.00000E+00  0.20485E-05  0.59569E+00  0.49709E+00  0.66579E-01   8251  0.00000E+00      0.000
     235.0000 -0.86500E-03  0.12170E-02 -0.86500E-03  0.12170E-02 -0.66847E-04 -0.36258E+00  0.37948E+00 -0.43138E+00  0.21402E+00 -0.20677E+00 -0.24288E+00 -0.19436E+00  0.00000E+00  0.00000E+00  0.20679E-05  0.59528E+00  0.49839E+00  0.67014E-01   8397  0.00000E+00      0.000
     236.0000  0.94200E-03  0.29120E-02  0.23040E-03  0.28773E-02 -0.85230E-04 -0.36164E+00  0.38239E+00 -0.43054E+00  0.21692E+00 -0.20685E+00 -0.10000E+04 -0.62568E+01  0.00000E+00  0.00000E+00  0.20679E-05  0.59148E+00  0.49849E+00  0.67957E-01   8447  0.00000E+00      0.000
     237.0000 -0.18920E-02  0.19780E-02 -0.18920E-02  0.19780E-02 -0.12409E-03 -0.36353E+00  0.38437E+00 -0.43243E+00  0.21890E+00 -0.20696E+00 -0.24013E+00 -0.26386E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.59129E+00  0.50109E+00  0.68665E-01   8499  0.00000E+00      0.000
     238.0000  0.52600E-03  0.14690E-02  0.52914E-03  0.14659E-02 -0.18007E-03 -0.36301E+00  0.38584E+00 -0.43190E+00  0.22036E+00 -0.20711E+00 -0.24139E+01 -0.31293E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.58911E+00  0.50109E+00  0.69192E-01   8511  0.00000E+00      0.000
     239.0000 -0.23170E-01  0.64200E-03 -0.23170E-01  0.64200E-03 -0.24190E-03 -0.38618E+00  0.38648E+00 -0.45507E+00  0.22101E+00 -0.20732E+00 -0.14465E+00 -0.18890E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.61142E+00  0.52449E+00  0.69422E-01   8649  0.00000E+00      0.000
     240.0000 -0.69700E-03  0.11270E-02 -0.69700E-03  0.11270E-02 -0.30416E-03 -0.38687E+00  0.38761E+00 -0.45577E+00  0.22213E+00 -0.20759E+00 -0.24830E+00 -0.19604E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.61072E+00  0.52559E+00  0.69825E-01   8713  0.00000E+00      0.000
     241.0000 -0.21200E-02  0.13400E-02 -0.21200E-02  0.13400E-02 -0.36557E-03 -0.38899E+00  0.38895E+00 -0.45789E+00  0.22347E+00 -0.20793E+00 -0.22277E+00 -0.21657E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.61116E+00  0.52820E+00  0.70305E-01   8747  0.00000E+00      0.000
     242.0000 -0.22329E-01  0.75700E-03 -0.22329E-01  0.75700E-03 -0.41111E-03 -0.41132E+00  0.38970E+00 -0.48022E+00  0.22423E+00 -0.20832E+00 -0.14546E+00 -0.15755E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.63234E+00  0.55079E+00  0.70576E-01   8834  0.00000E+00      0.000
     243.0000 -0.87900E-03  0.89700E-03 -0.87900E-03  0.89700E-03 -0.45206E-03 -0.41220E+00  0.39060E+00 -0.48110E+00  0.22513E+00 -0.20875E+00 -0.24153E+00 -0.19375E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.63190E+00  0.55199E+00  0.70897E-01   8888  0.00000E+00      0.000
     244.0000  0.58600E-03  0.19160E-02  0.58600E-03  0.19160E-02 -0.51138E-03 -0.41161E+00  0.39252E+00 -0.48051E+00  0.22704E+00 -0.20923E+00 -0.83012E+00 -0.24329E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.62895E+00  0.55209E+00  0.71582E-01   8913  0.00000E+00      0.000
     245.0000 -0.21700E-03  0.13510E-02 -0.21700E-03  0.13510E-02 -0.75036E-03 -0.41183E+00  0.39387E+00 -0.48073E+00  0.22839E+00 -0.20984E+00 -0.35792E+00 -0.26792E+00  0.00000E+00  0.00000E+00  0.20912E-05  0.62720E+00  0.55279E+00  0.72065E-01   8941  0.00000E+00      0.000
     246.0000  0.56300E-03  0.18520E-02  0.29699E-04  0.18171E-02 -0.13194E-02 -0.41127E+00  0.39572E+00 -0.48039E+00  0.23023E+00 -0.21086E+00 -0.10000E+04 -0.63291E+01  0.00000E+00  0.00000E+00  0.20912E-05  0.62404E+00  0.55289E+00  0.72507E-01   8969  0.00000E+00      0.000
     247.0000 -0.77800E-03  0.14590E-02 -0.77800E-03  0.14590E-02 -0.18534E-02 -0.41205E+00  0.39718E+00 -0.48116E+00  0.23169E+00 -0.21249E+00 -0.30898E+00 -0.33306E+00  0.00000E+00  0.00000E+00  0.21061E-05  0.62173E+00  0.55420E+00  0.73029E-01   9015  0.00000E+00      0.000
     248.0000  0.47200E-03  0.13200E-02  0.38065E-04  0.13043E-02 -0.21203E-02 -0.41157E+00  0.39850E+00 -0.48082E+00  0.23300E+00 -0.21450E+00 -0.10000E+04 -0.63949E+01  0.00000E+00  0.00000E+00  0.21061E-05  0.61805E+00  0.55420E+00  0.73372E-01   9041  0.00000E+00      0.000
     249.0000 -0.42800E-03  0.10380E-02 -0.42800E-03  0.10380E-02 -0.22457E-02 -0.41200E+00  0.39954E+00 -0.48125E+00  0.23404E+00 -0.21670E+00 -0.36597E+00 -0.41406E+00  0.00000E+00  0.00000E+00  0.21115E-05  0.61525E+00  0.55500E+00  0.73744E-01   9081  0.00000E+00      0.000
     250.0000  0.46600E-03  0.15810E-02  0.80031E-06  0.15349E-02 -0.22904E-02 -0.41154E+00  0.40112E+00 -0.48104E+00  0.23560E+00 -0.21896E+00 -0.10000E+04 -0.65892E+01  0.00000E+00  0.00000E+00  0.21115E-05  0.61125E+00  0.55510E+00  0.74056E-01   9104  0.00000E+00      0.000
     251.0000  0.59000E-03  0.19270E-02  0.19311E-06  0.11931E-02 -0.23037E-02 -0.41095E+00  0.40304E+00 -0.48104E+00  0.23710E+00 -0.22126E+00 -0.10000E+04 -0.77388E+01  0.00000E+00  0.00000E+00  0.21115E-05  0.60742E+00  0.55520E+00  0.74157E-01   9116  0.00000E+00      0.000
     252.0000 -0.45230E-02  0.13320E-02 -0.45230E-02  0.11854E-02 -0.23012E-02 -0.41547E+00  0.40438E+00 -0.48556E+00  0.23817E+00 -0.22356E+00 -0.20022E+00 -0.90839E+00  0.00000E+00  0.00000E+00  0.21274E-05  0.60857E+00  0.56020E+00  0.74633E-01   9224  0.00000E+00      0.000
     253.0000 -0.13420E-02  0.72100E-03 -0.13420E-02  0.71936E-03 -0.22870E-02 -0.41681E+00  0.40510E+00 -0.48690E+00  0.23886E+00 -0.22586E+00 -0.23941E+00 -0.55426E+00  0.00000E+00  0.00000E+00  0.21274E-05  0.60693E+00  0.56180E+00  0.74892E-01   9273  0.00000E+00      0.000
     254.0000  0.45600E-03  0.15540E-02  0.45600E-03  0.15060E-02 -0.22624E-02 -0.41636E+00  0.40665E+00 -0.48645E+00  0.24040E+00 -0.22813E+00 -0.62563E+00 -0.65547E+00  0.00000E+00  0.00000E+00  0.21274E-05  0.60269E+00  0.56190E+00  0.75447E-01   9292  0.00000E+00      0.000
     255.0000  0.49000E-03  0.16490E-02  0.43237E-04  0.15012E-02 -0.22352E-02 -0.41587E+00  0.40830E+00 -0.48614E+00  0.24195E+00 -0.23038E+00 -0.10000E+04 -0.69477E+01  0.00000E+00  0.00000E+00  0.21274E-05  0.59859E+00  0.56200E+00  0.75851E-01   9321  0.00000E+00      0.000
     256.0000 -0.59890E-02  0.11490E-02 -0.59890E-02  0.10327E-02 -0.21901E-02 -0.42185E+00  0.40945E+00 -0.49213E+00  0.24300E+00 -0.23259E+00 -0.18579E+00 -0.10416E+01  0.00000E+00  0.00000E+00  0.21410E-05  0.60132E+00  0.56840E+00  0.76262E-01   9401  0.00000E+00      0.000
     257.0000 -0.46800E-02  0.61400E-03 -0.46800E-02  0.60529E-03 -0.21396E-02 -0.42653E+00  0.41006E+00 -0.49681E+00  0.24356E+00 -0.23476E+00 -0.19189E+00 -0.57509E+00  0.00000E+00  0.00000E+00  0.21410E-05  0.60327E+00  0.57330E+00  0.76482E-01   9450  0.00000E+00      0.000
     258.0000 -0.44250E-02  0.10470E-02 -0.44250E-02  0.10470E-02 -0.20823E-02 -0.43096E+00  0.41111E+00 -0.50124E+00  0.24461E+00 -0.23687E+00 -0.19423E+00 -0.34345E+00  0.00000E+00  0.00000E+00  0.21410E-05  0.60454E+00  0.57810E+00  0.76857E-01   9497  0.00000E+00      0.000
